IBGE;RS;MACRO;Municipio;Casos;Obitos;Recuperados;Em_investigacao
4118105;15;NOROESTE;Paranacity;1086;29;1052;0
4120408;15;NOROESTE;Presidente Castelo Branco;714;14;685;0
4123402;15;NOROESTE;Santa Fé;1014;49;935;2
4123600;15;NOROESTE;Santa Inês;193;3;156;0
4124509;15;NOROESTE;Santo Inácio;586;18;565;0
4126256;15;NOROESTE;Sarandi;14489;338;13564;7
4125308;15;NOROESTE;São Jorge do Ivaí;849;14;831;0
4128302;15;NOROESTE;Uniflor;123;3;120;0
4101150;15;NOROESTE;Ângulo;395;7;378;0
4101408;16;NORTE;Apucarana;11757;492;10258;19
4101507;16;NORTE;Arapongas;15398;589;13607;2
4103206;16;NORTE;Bom Sucesso;1370;20;1342;2
4103305;16;NORTE;Borrazópolis;1096;34;1061;0
4103503;16;NORTE;Califórnia;1375;39;1334;4
4103800;16;NORTE;Cambira;1214;28;1184;0
4107603;16;NORTE;Faxinal;2545;74;2403;1
4108700;16;NORTE;Grandes Rios;668;18;644;0
4112108;16;NORTE;Jandaia do Sul;3200;87;2947;0
4113106;16;NORTE;Kaloré;1312;29;1237;0
4114906;16;NORTE;Marilândia do Sul;1251;42;1206;1
4115507;16;NORTE;Marumbi;770;13;737;0
4115754;16;NORTE;Mauá da Serra;1408;25;1353;0
4117297;16;NORTE;Novo Itacolomi;336;7;316;0
4122107;16;NORTE;Rio Bom;377;13;363;0
4122701;16;NORTE;Sabáudia;1480;26;1416;0
4125803;16;NORTE;São Pedro do Ivaí;1480;49;1421;0
4100806;17;NORTE;Alvorada do Sul;889;29;815;0
4101903;17;NORTE;Assaí;1793;57;1725;0
4102802;17;NORTE;Bela Vista do Paraíso;2418;81;2060;0
4103404;17;NORTE;Cafeara;479;13;436;0
4103701;17;NORTE;Cambé;15028;362;13382;5
4105102;17;NORTE;Centenário do Sul;1297;36;1255;0
4108007;17;NORTE;Florestópolis;1784;38;1707;0
4109203;17;NORTE;Guaraci;648;9;639;1
4109807;17;NORTE;Ibiporã;8211;200;7482;2
4111902;17;NORTE;Jaguapitã;2291;62;1943;0
4112702;17;NORTE;Jataizinho;2001;47;1760;0
4113700;17;NORTE;Londrina;106635;2253;100180;59
4113809;17;NORTE;Lupionópolis;443;21;417;0
4116000;17;NORTE;Miraselva;278;8;245;0
4119657;17;NORTE;Pitangueiras;530;13;421;0
4120002;17;NORTE;Porecatu;1822;50;1762;0
4120333;17;NORTE;Prado Ferreira;105;18;86;0
4120507;17;NORTE;Primeiro de Maio;722;33;533;0
4122404;17;NORTE;Rolândia;9727;266;8700;11
4126504;17;NORTE;Sertanópolis;2916;49;2679;0
4126678;17;NORTE;Tamarana;1369;41;1306;0
4100103;18;NORTE;Abatiá;1186;21;1156;0
4101101;18;NORTE;Andirá;2794;96;2543;1
4102406;18;NORTE;Bandeirantes;5402;148;5246;1
4106001;18;NORTE;Congonhinhas;1168;30;1109;1
4106407;18;NORTE;Cornélio Procópio;7894;175;7672;8
4111001;18;NORTE;Itambaracá;917;20;872;0
4113403;18;NORTE;Leópolis;529;13;514;0
4116604;18;NORTE;Nova América da Colina;469;8;454;0
4117008;18;NORTE;Nova Fátima;724;14;705;0
4117214;18;NORTE;Nova Santa Bárbara;614;20;573;0
4121307;18;NORTE;Rancho Alegre;561;7;548;0
4121901;18;NORTE;Ribeirão do Pinhal;1754;53;1683;2
4123105;18;NORTE;Santa Amélia;521;11;475;0
4123204;18;NORTE;Santa Cecília do Pavão;541;13;525;0
4123907;18;NORTE;Santa Mariana;1472;53;1403;1
4124301;18;NORTE;Santo Antônio do Paraíso;302;5;296;2
4126207;18;NORTE;Sapopema;800;18;779;0
4126405;18;NORTE;Sertaneja;747;17;726;0
4124707;18;NORTE;São Jerônimo da Serra;840;31;804;1
4126009;18;NORTE;São Sebastião da Amoreira;944;28;913;0
4128401;18;NORTE;Uraí;889;34;819;0
4102703;19;NORTE;Barra do Jacaré;274;7;261;0
4103602;19;NORTE;Cambará;3144;68;3062;0
4104709;19;NORTE;Carlópolis;818;33;759;0
4106100;19;NORTE;Conselheiro Mairinck;762;17;743;0
4107751;19;NORTE;Figueira;1000;29;950;0
4109005;19;NORTE;Guapirama;714;15;697;0
4109708;19;NORTE;Ibaiti;4336;161;4167;4
4111704;19;NORTE;Jaboti;604;14;590;0
4111803;19;NORTE;Jacarezinho;6844;115;6662;0
4112306;19;NORTE;Japira;661;15;641;0
4112801;19;NORTE;Joaquim Távora;2088;54;2022;1
4112900;19;NORTE;Jundiaí do Sul;185;9;174;0
4119202;19;NORTE;Pinhalão;922;21;897;1
4120705;19;NORTE;Quatiguá;1605;35;1543;0
4121802;19;NORTE;Ribeirão Claro;1331;22;1307;0
4122909;19;NORTE;Salto do Itararé;990;38;945;0
4124004;19;NORTE;Santana do Itararé;914;30;884;0
4124103;19;NORTE;Santo Antônio da Platina;7217;153;6629;24
4126603;19;NORTE;Siqueira Campos;3782;83;3683;4
4125407;19;NORTE;São José da Boa Vista;667;24;643;1
4127809;19;NORTE;Tomazina;977;29;852;0
4128500;19;NORTE;Wenceslau Braz;2333;85;2234;0
4102000;20;OESTE;Assis Chateaubriand;5514;135;5347;2
4107157;20;OESTE;Diamante D'Oeste;681;20;659;3
4107538;20;OESTE;Entre Rios do Oeste;523;6;509;1
4108809;20;OESTE;Guaíra;4258;103;4134;128
4114609;20;OESTE;Marechal Cândido Rondon;7569;156;7395;2
4115358;20;OESTE;Maripá;773;19;727;0
4115853;20;OESTE;Mercedes;637;10;626;0
4117222;20;OESTE;Nova Santa Rosa;1093;18;1064;0
4117453;20;OESTE;Ouro Verde do Oeste;1029;34;987;1
4117909;20;OESTE;Palotina;6642;97;6517;3
4118451;20;OESTE;Pato Bragado;667;11;599;0
4120853;20;OESTE;Quatro Pontes;740;9;694;2
4123501;20;OESTE;Santa Helena;3827;86;3730;2
4125456;20;OESTE;São José das Palmeiras;489;13;473;1
4125753;20;OESTE;São Pedro do Iguaçu;728;23;697;0
4127403;20;OESTE;Terra Roxa;2327;44;2252;1
4127700;20;OESTE;Toledo;27812;467;26645;26
4127957;20;OESTE;Tupãssi;938;23;909;0
4107009;21;LESTE;Curiúva;1446;34;1307;0
4110078;21;LESTE;Imbaú;2037;59;1970;1
4117305;21;LESTE;Ortigueira;2495;52;2314;0
4121703;21;LESTE;Reserva;3434;80;3350;1
4127106;21;LESTE;Telêmaco Borba;18542;393;17962;1
4127502;21;LESTE;Tibagi;2772;92;2677;0
4128534;21;LESTE;Ventania;1268;52;1210;1
4101655;22;NORTE;Arapuã;396;9;384;0
4101853;22;NORTE;Ariranha do Ivaí;188;4;184;0
4106852;22;NORTE;Cruzmaltina;362;7;351;0
4104402;22;NORTE;Cândido de Abreu;1745;20;1710;0
4108551;22;NORTE;Godoy Moreira;267;4;262;0
4111506;22;NORTE;Ivaiporã;4005;96;3730;0
4112504;22;NORTE;Jardim Alegre;1131;33;1092;0
4113429;22;NORTE;Lidianópolis;496;9;483;0
4113759;22;NORTE;Lunardelli;604;8;591;0
4114500;22;NORTE;Manoel Ribas;1849;32;1806;0
4115739;22;NORTE;Mato Rico;194;5;182;0
4117271;22;NORTE;Nova Tebas;715;17;695;0
4122172;22;NORTE;Rio Branco do Ivaí;465;13;432;0
4122651;22;NORTE;Rosário do Ivaí;683;8;641;1
4123857;22;NORTE;Santa Maria do Oeste;993;29;964;0
4125001;22;NORTE;São João do Ivaí;1422;27;1344;1
