IBGE;RS;MACRO;Municipio;Casos;Obitos;Recuperados;Em_investigacao
4123907;18;NORTE;Santa Mariana;1472;53;1403;1
4124301;18;NORTE;Santo Antônio do Paraíso;302;5;296;0
4126207;18;NORTE;Sapopema;799;18;779;0
4126405;18;NORTE;Sertaneja;745;17;726;0
4124707;18;NORTE;São Jerônimo da Serra;840;31;804;0
4126009;18;NORTE;São Sebastião da Amoreira;943;28;911;0
4128401;18;NORTE;Uraí;887;34;819;0
4102703;19;NORTE;Barra do Jacaré;274;7;261;0
4103602;19;NORTE;Cambará;3139;68;3062;0
4104709;19;NORTE;Carlópolis;815;33;759;0
4106100;19;NORTE;Conselheiro Mairinck;761;17;743;0
4107751;19;NORTE;Figueira;986;29;950;0
4109005;19;NORTE;Guapirama;714;15;697;0
4109708;19;NORTE;Ibaiti;4331;161;4167;4
4111704;19;NORTE;Jaboti;604;14;590;0
4111803;19;NORTE;Jacarezinho;6836;115;6656;0
4112306;19;NORTE;Japira;661;15;641;0
4112801;19;NORTE;Joaquim Távora;2086;54;2020;1
4112900;19;NORTE;Jundiaí do Sul;185;9;174;0
4119202;19;NORTE;Pinhalão;922;21;897;0
4120705;19;NORTE;Quatiguá;1604;35;1543;1
4121802;19;NORTE;Ribeirão Claro;1331;22;1307;0
4122909;19;NORTE;Salto do Itararé;990;38;945;0
4124004;19;NORTE;Santana do Itararé;914;30;884;0
4124103;19;NORTE;Santo Antônio da Platina;7186;153;6629;21
4126603;19;NORTE;Siqueira Campos;3781;83;3683;4
4125407;19;NORTE;São José da Boa Vista;667;24;643;0
4127809;19;NORTE;Tomazina;977;29;852;0
4128500;19;NORTE;Wenceslau Braz;2321;85;2234;0
4102000;20;OESTE;Assis Chateaubriand;5513;135;5347;2
4107157;20;OESTE;Diamante D'Oeste;681;20;656;3
4107538;20;OESTE;Entre Rios do Oeste;523;6;509;1
4108809;20;OESTE;Guaíra;4257;103;4134;128
4114609;20;OESTE;Marechal Cândido Rondon;7568;156;7395;2
4115358;20;OESTE;Maripá;773;19;727;0
4115853;20;OESTE;Mercedes;637;10;626;0
4117222;20;OESTE;Nova Santa Rosa;1093;18;1064;0
4117453;20;OESTE;Ouro Verde do Oeste;1029;34;987;0
4117909;20;OESTE;Palotina;6640;97;6515;1
4118451;20;OESTE;Pato Bragado;667;11;599;0
4120853;20;OESTE;Quatro Pontes;739;9;694;0
4123501;20;OESTE;Santa Helena;3827;86;3730;2
4125456;20;OESTE;São José das Palmeiras;489;13;473;1
4125753;20;OESTE;São Pedro do Iguaçu;728;23;697;0
4127403;20;OESTE;Terra Roxa;2327;44;2252;1
4127700;20;OESTE;Toledo;27799;467;26643;4
4127957;20;OESTE;Tupãssi;938;23;909;0
4107009;21;LESTE;Curiúva;1446;34;1307;2
4110078;21;LESTE;Imbaú;2037;59;1970;0
4117305;21;LESTE;Ortigueira;2493;52;2314;1
4121703;21;LESTE;Reserva;3434;80;3350;0
4127106;21;LESTE;Telêmaco Borba;18542;393;17963;1
4127502;21;LESTE;Tibagi;2772;92;2677;0
4128534;21;LESTE;Ventania;1267;52;1210;0
4101655;22;NORTE;Arapuã;396;9;384;0
4101853;22;NORTE;Ariranha do Ivaí;188;4;184;0
4106852;22;NORTE;Cruzmaltina;362;7;351;0
4104402;22;NORTE;Cândido de Abreu;1745;20;1710;0
4108551;22;NORTE;Godoy Moreira;267;4;262;0
4111506;22;NORTE;Ivaiporã;4004;96;3730;0
4112504;22;NORTE;Jardim Alegre;1130;33;1092;0
4113429;22;NORTE;Lidianópolis;496;9;483;1
4113759;22;NORTE;Lunardelli;604;8;591;0
4114500;22;NORTE;Manoel Ribas;1848;32;1806;0
4115739;22;NORTE;Mato Rico;194;5;182;0
4117271;22;NORTE;Nova Tebas;713;17;695;1
4122172;22;NORTE;Rio Branco do Ivaí;465;13;432;0
4122651;22;NORTE;Rosário do Ivaí;675;8;641;0
4123857;22;NORTE;Santa Maria do Oeste;993;29;964;0
4125001;22;NORTE;São João do Ivaí;1419;27;1344;0
